Commit SHA,Java File,Old function signature,New function signature
0eca5ff57f6e19fe5829d5ef8df228411467401f,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,"runZookeeper(int)","runZookeeper(int, int)"
0eca5ff57f6e19fe5829d5ef8df228411467401f,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,"runZookeeper(int)","runZookeeper(int, int, File)"
74f795136c1fff3badb29fc982d0cc2d43096b45,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,"obtain(GenericCallback)","obtain(GenericCallback, long)"
74f795136c1fff3badb29fc982d0cc2d43096b45,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,"obtain(GenericCallback)","obtain(GenericCallback, long)"
057af8dbce6c08794eb8b46ca52ca13f222d9bbb,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java,"getLedgerIdFromGenPath(String)","getLedgerIdFromGenPath(String, String)"
b30b527ba995978694ebf735c02b508374001021,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,"store(ZooKeeper, String)","store(ZooKeeper, String, List)"
b30b527ba995978694ebf735c02b508374001021,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerIdGenerator.java,"ZkLedgerIdGenerator(ZooKeeper, String, String)","ZkLedgerIdGenerator(ZooKeeper, String, String, List)"
b30b527ba995978694ebf735c02b508374001021,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,"acquireUnderreplicatedLedgerLock(ZooKeeper, String, long)","acquireUnderreplicatedLedgerLock(ZooKeeper, String, long, List)"
0583175de72446d00088611000310b000e8e61df,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,"initialize(DNSToSwitchMapping, HashedWheelTimer, boolean, int, StatsLogger)","initialize(DNSToSwitchMapping, HashedWheelTimer, boolean, int, boolean, int, StatsLogger)"
0583175de72446d00088611000310b000e8e61df,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java,"initialize(DNSToSwitchMapping, HashedWheelTimer, boolean, int, StatsLogger)","initialize(DNSToSwitchMapping, HashedWheelTimer, boolean, int, boolean, int, StatsLogger)"
123eccd435a4a96a9147ed4a24efbe9025fe79ba,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,"scanJournal(long, JournalScanner)","scanJournal(Journal, long, JournalScanner)"
123eccd435a4a96a9147ed4a24efbe9025fe79ba,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,"scanJournal(long, boolean)","scanJournal(Journal, long, boolean)"
123eccd435a4a96a9147ed4a24efbe9025fe79ba,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,"Journal(ServerConfiguration, LedgerDirsManager)","Journal(File, ServerConfiguration, LedgerDirsManager)"
123eccd435a4a96a9147ed4a24efbe9025fe79ba,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,"Journal(ServerConfiguration, LedgerDirsManager)","Journal(File, ServerConfiguration, LedgerDirsManager, StatsLogger)"
123eccd435a4a96a9147ed4a24efbe9025fe79ba,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,"Journal(ServerConfiguration, LedgerDirsManager, StatsLogger)","Journal(File, ServerConfiguration, LedgerDirsManager, StatsLogger)"
42e8f1294f206cbe51a6af669cf605833b78bf42,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,"initiateAdv()","initiateAdv(long)"
d15bc06466e345651f53ef7a7f5a771ac4880446,src/main/java/com/twitter/distributedlog/impl/logsegment/BKLogSegmentEntryStore.java,"BKLogSegmentEntryStore(DistributedLogConfiguration, BookKeeperClient, OrderedScheduler, StatsLogger, AsyncFailureInjector)","BKLogSegmentEntryStore(DistributedLogConfiguration, DynamicDistributedLogConfiguration, ZooKeeperClient, BookKeeperClient, OrderedScheduler, LedgerAllocator, StatsLogger, AsyncFailureInjector)"
d7105aa88f29faecd779c4371fb023775e2c7e40,src/main/java/com/twitter/distributedlog/impl/logsegment/BKLogSegmentEntryReader.java,"BKLogSegmentEntryReader(LogSegmentMetadata, LedgerHandle, long, BookKeeper, OrderedScheduler, DistributedLogConfiguration)","BKLogSegmentEntryReader(LogSegmentMetadata, LedgerHandle, long, BookKeeper, OrderedScheduler, DistributedLogConfiguration, StatsLogger, AsyncFailureInjector)"
d7105aa88f29faecd779c4371fb023775e2c7e40,src/main/java/com/twitter/distributedlog/injector/AsyncFailureInjector.java,"shouldInjectCorruption()","shouldInjectCorruption(long, long)"
d7105aa88f29faecd779c4371fb023775e2c7e40,src/main/java/com/twitter/distributedlog/injector/AsyncRandomFailureInjector.java,"shouldInjectCorruption()","shouldInjectCorruption(long, long)"
d7105aa88f29faecd779c4371fb023775e2c7e40,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentEntryStore.java,"openReader(LogSegmentMetadata)","openReader(LogSegmentMetadata, long)"
de4711ddf87571c4de5686385663aef3f19fcaf7,src/main/java/com/twitter/distributedlog/impl/ZKLogSegmentMetadataStore.java,"deleteLogSegment(Transaction, LogSegmentMetadata)","deleteLogSegment(Transaction, LogSegmentMetadata, OpListener)"
de4711ddf87571c4de5686385663aef3f19fcaf7,src/main/java/com/twitter/distributedlog/impl/ZKLogSegmentMetadataStore.java,"createLogSegment(Transaction, LogSegmentMetadata)","createLogSegment(Transaction, LogSegmentMetadata, OpListener)"
de4711ddf87571c4de5686385663aef3f19fcaf7,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentMetadataStore.java,"createLogSegment(Transaction, LogSegmentMetadata)","createLogSegment(Transaction, LogSegmentMetadata, OpListener)"
de4711ddf87571c4de5686385663aef3f19fcaf7,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentMetadataStore.java,"deleteLogSegment(Transaction, LogSegmentMetadata)","deleteLogSegment(Transaction, LogSegmentMetadata, OpListener)"
de4711ddf87571c4de5686385663aef3f19fcaf7,src/main/java/com/twitter/distributedlog/zk/DefaultZKOp.java,"DefaultZKOp(Op)","DefaultZKOp(Op, OpListener)"
de4711ddf87571c4de5686385663aef3f19fcaf7,src/main/java/com/twitter/distributedlog/zk/DefaultZKOp.java,"of(Op)","of(Op, OpListener)"
1eb1b1e94407de828694c1caead6b865b7e28887,src/main/java/com/twitter/distributedlog/BKDistributedLogNamespace.java,"createDistributedLogManager(URI, String, ClientSharingOption, Optional, Optional)","createDistributedLogManager(URI, String, ClientSharingOption, Optional, Optional, Optional)"
1eb1b1e94407de828694c1caead6b865b7e28887,src/main/java/com/twitter/distributedlog/BKDistributedLogNamespace.java,"openLog(String, Optional, Optional)","openLog(String, Optional, Optional, Optional)"
1eb1b1e94407de828694c1caead6b865b7e28887,src/main/java/com/twitter/distributedlog/namespace/DistributedLogNamespace.java,"openLog(String, Optional, Optional)","openLog(String, Optional, Optional, Optional)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/AsyncNotification.java,"notifyOnError()","notifyOnError(Throwable)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/BKAsyncLogReaderDLSN.java,"notifyOnError()","notifyOnError(Throwable)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/BKDistributedLogManager.java,"BKDistributedLogManager(String, DistributedLogConfiguration, DynamicDistributedLogConfiguration, URI, ZooKeeperClientBuilder, ZooKeeperClientBuilder, ZooKeeperClient, ZooKeeperClient, BookKeeperClientBuilder, BookKeeperClientBuilder, SessionLockFactory, LogSegmentMetadataStore, LogSegmentMetadataStore, OrderedScheduler, OrderedScheduler, OrderedScheduler, ClientSocketChannelFactory, HashedWheelTimer, ReadAheadExceptionsLogger, String, Integer, LedgerAllocator, PermitLimiter, PermitManager, FeatureProvider, StatsLogger, StatsLogger)","BKDistributedLogManager(String, DistributedLogConfiguration, DynamicDistributedLogConfiguration, URI, ZooKeeperClientBuilder, ZooKeeperClientBuilder, ZooKeeperClient, ZooKeeperClient, BookKeeperClientBuilder, BookKeeperClientBuilder, SessionLockFactory, LogSegmentMetadataStore, LogSegmentMetadataStore, LogSegmentMetadataCache, OrderedScheduler, OrderedScheduler, OrderedScheduler, ClientSocketChannelFactory, HashedWheelTimer, ReadAheadExceptionsLogger, String, Integer, LedgerAllocator, PermitLimiter, PermitManager, FeatureProvider, StatsLogger, StatsLogger)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/BKLogReadHandler.java,"BKLogReadHandler(ZKLogMetadataForReader, Optional, DistributedLogConfiguration, DynamicDistributedLogConfiguration, ZooKeeperClientBuilder, BookKeeperClientBuilder, LogSegmentMetadataStore, OrderedScheduler, OrderedScheduler, OrderedScheduler, AlertStatsLogger, ReadAheadExceptionsLogger, StatsLogger, StatsLogger, String, AsyncNotification, boolean, boolean)","BKLogReadHandler(ZKLogMetadataForReader, Optional, DistributedLogConfiguration, DynamicDistributedLogConfiguration, ZooKeeperClientBuilder, BookKeeperClientBuilder, LogSegmentMetadataStore, LogSegmentMetadataCache, OrderedScheduler, OrderedScheduler, OrderedScheduler, AlertStatsLogger, ReadAheadExceptionsLogger, StatsLogger, StatsLogger, String, AsyncNotification, boolean, boolean)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/BKLogWriteHandler.java,"BKLogWriteHandler(ZKLogMetadataForWriter, DistributedLogConfiguration, ZooKeeperClientBuilder, BookKeeperClientBuilder, LogSegmentMetadataStore, OrderedScheduler, LedgerAllocator, StatsLogger, StatsLogger, AlertStatsLogger, String, int, PermitLimiter, FeatureProvider, DynamicDistributedLogConfiguration, DistributedLock)","BKLogWriteHandler(ZKLogMetadataForWriter, DistributedLogConfiguration, ZooKeeperClientBuilder, BookKeeperClientBuilder, LogSegmentMetadataStore, LogSegmentMetadataCache, OrderedScheduler, LedgerAllocator, StatsLogger, StatsLogger, AlertStatsLogger, String, int, PermitLimiter, FeatureProvider, DynamicDistributedLogConfiguration, DistributedLock)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/impl/ZKLogSegmentMetadataStore.java,"getLogSegmentNames(String)","getLogSegmentNames(String, LogSegmentNamesListener)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/logsegment/LogSegmentMetadataStore.java,"getLogSegmentNames(String)","getLogSegmentNames(String, LogSegmentNamesListener)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/readahead/ReadAheadWorker.java,"start()","start(List)"
037713709672b3b500f7375a1bd81c1649956e3f,src/main/java/com/twitter/distributedlog/readahead/ReadAheadWorker.java,"setReadAheadError(ReadAheadTracker)","setReadAheadError(ReadAheadTracker, Throwable)"
b06b537a54654824eb130e11bd3286c1120723d4,src/main/java/com/twitter/distributedlog/zk/ZKWatcherManager.java,"ZKWatcherManager(String, StatsLogger)","ZKWatcherManager(String, ZooKeeperClient, StatsLogger)"
b06b537a54654824eb130e11bd3286c1120723d4,src/main/java/com/twitter/distributedlog/zk/ZKWatcherManager.java,"unregisterChildWatcher(String, Watcher)","unregisterChildWatcher(String, Watcher, boolean)"
66515e74d3fb03d21cad4eccb446a90ab7e94597,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,"getInstanceId(ZooKeeper)","getInstanceId(ServerConfiguration, ZooKeeper)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java,"newEnsemble(int, int, int, Set)","newEnsemble(int, int, int, java.util.Map, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java,"replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)","replaceBookie(int, int, int, java.util.Map, Collection, BookieSocketAddress, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,"replaceBookie(int, int, int, List, int, Set)","replaceBookie(int, int, int, Map, List, int, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,"newEnsemble(int, int, int)","newEnsemble(int, int, int, Map)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,"newEnsemble(int, int, int, Set)","newEnsemble(int, int, int, java.util.Map, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,"replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)","replaceBookie(int, int, int, java.util.Map, Collection, BookieSocketAddress, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,"replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)","replaceBookie(int, int, int, java.util.Map, Collection, BookieSocketAddress, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,"newEnsemble(int, int, int, Set)","newEnsemble(int, int, int, Map, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,"newEnsemble(int, int, int, Set)","newEnsemble(int, int, int, java.util.Map, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,"replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)","replaceBookie(int, int, int, java.util.Map, Collection, BookieSocketAddress, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java,"newEnsemble(int, int, int, Set)","newEnsemble(int, int, int, java.util.Map, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicyImpl.java,"replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)","replaceBookie(int, int, int, java.util.Map, Collection, BookieSocketAddress, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RegionAwareEnsemblePlacementPolicy.java,"newEnsemble(int, int, int, Set)","newEnsemble(int, int, int, java.util.Map, Set)"
95ea4815b5313ea2ab02e5192c9f577d1c0fe24e,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RegionAwareEnsemblePlacementPolicy.java,"replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)","replaceBookie(int, int, int, java.util.Map, Collection, BookieSocketAddress, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java,"newEnsemble(int, int, Set)","newEnsemble(int, int, int, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LocalBookieEnsemblePlacementPolicy.java,"replaceBookie(BookieSocketAddress, Set)","replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,"initializeEnsemblePlacementPolicy(ClientConfiguration)","initializeEnsemblePlacementPolicy(ClientConfiguration, DNSToSwitchMapping, HashedWheelTimer, FeatureProvider, StatsLogger)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,"BookKeeper(ClientConfiguration, ZooKeeper, ClientSocketChannelFactory, StatsLogger)","BookKeeper(ClientConfiguration, ZooKeeper, ClientSocketChannelFactory, StatsLogger, DNSToSwitchMapping, HashedWheelTimer, FeatureProvider)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,"newEnsemble(int, int)","newEnsemble(int, int, int)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,"replaceBookie(List, int)","replaceBookie(int, int, int, List, int, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,"newEnsemble(int, int, Set)","newEnsemble(int, int, int, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,"replaceBookie(BookieSocketAddress, Set)","replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,"newEnsemble(int, int, Set)","newEnsemble(int, int, int, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,"replaceBookie(BookieSocketAddress, Set)","replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,"newEnsemble(int, int, Set)","newEnsemble(int, int, int, Set, Ensemble, Predicate)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,"newEnsemble(int, int, Set)","newEnsemble(int, int, int, Set)"
bbd1eb8d8560b03834175fbd996b85237df09f5c,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,"replaceBookie(BookieSocketAddress, Set)","replaceBookie(int, int, int, Collection, BookieSocketAddress, Set)"
9dc05fc080ddf01e69eb89ce1b0865c552d3de53,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,"Auditor(String, ServerConfiguration, ZooKeeper)","Auditor(String, ServerConfiguration, ZooKeeper, StatsLogger)"
6d71b8292bc255e21f2dcf048be191650c01b4dc,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,"asyncCreateLedger(int, int, int, DigestType, byte[], CreateCallback, Object)","asyncCreateLedger(int, int, int, DigestType, byte[], CreateCallback, Object, Map)"
6d71b8292bc255e21f2dcf048be191650c01b4dc,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,"asyncCreateLedgerAdv(int, int, int, DigestType, byte[], CreateCallback, Object)","asyncCreateLedgerAdv(int, int, int, DigestType, byte[], CreateCallback, Object, Map)"
6d71b8292bc255e21f2dcf048be191650c01b4dc,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,"LedgerCreateOp(BookKeeper, int, int, int, DigestType, byte[], CreateCallback, Object)","LedgerCreateOp(BookKeeper, int, int, int, DigestType, byte[], CreateCallback, Object, Map)"
dd575a16decbeaab1f230db271bc400d7e434216,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,"ScanAndCompareGarbageCollector(LedgerManager, CompactableLedgerStorage)","ScanAndCompareGarbageCollector(LedgerManager, CompactableLedgerStorage, ServerConfiguration)"
e5939ed587d81212fb032a37b2b83401359fa7fc,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,"listenOn(InetSocketAddress)","listenOn(InetSocketAddress, BookieSocketAddress)"
b1c12c0f41b7c27b2452fef311f12077d771f431,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,"PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, BookieSocketAddress, HashedWheelTimer, StatsLogger, PerChannelBookieClientPool)","PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, BookieSocketAddress, HashedWheelTimer, StatsLogger, ClientAuthProvider.Factory, ExtensionRegistry, PerChannelBookieClientPool)"
c8255f8c5f73a2353293ec1d9612dbb98f291ccc,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,"create(BookieSocketAddress)","create(BookieSocketAddress, PerChannelBookieClientPool)"
c8255f8c5f73a2353293ec1d9612dbb98f291ccc,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,"PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, BookieSocketAddress, HashedWheelTimer, StatsLogger)","PerChannelBookieClient(ClientConfiguration, OrderedSafeExecutor, ClientSocketChannelFactory, BookieSocketAddress, HashedWheelTimer, StatsLogger, PerChannelBookieClientPool)"
c8255f8c5f73a2353293ec1d9612dbb98f291ccc,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,"create(BookieSocketAddress)","create(BookieSocketAddress, PerChannelBookieClientPool)"
bac3ed3603f9dc9864beb610bea215c186ef4fab,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,"parseConfig(byte[], Version)","parseConfig(byte[], Version, Optional)"
a80bba272ecd7344ac552f3888ef5db49cbbdeb5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,"ZooKeeperClient(String, int, ZooKeeperWatcherBase, RetryPolicy)","ZooKeeperClient(String, int, ZooKeeperWatcherBase, RetryPolicy, RetryPolicy, StatsLogger, int, double)"
a80bba272ecd7344ac552f3888ef5db49cbbdeb5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,"ZooKeeperClient(String, int, ZooKeeperWatcherBase, RetryPolicy, RetryPolicy)","ZooKeeperClient(String, int, ZooKeeperWatcherBase, RetryPolicy, RetryPolicy, StatsLogger, int, double)"
a80bba272ecd7344ac552f3888ef5db49cbbdeb5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,"ZooKeeperWatcherBase(int, Set)","ZooKeeperWatcherBase(int, Set, StatsLogger)"
a80bba272ecd7344ac552f3888ef5db49cbbdeb5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,"ZooWorker(RetryPolicy)","ZooWorker(RetryPolicy, OpStatsLogger)"
a80bba272ecd7344ac552f3888ef5db49cbbdeb5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,"syncCallWithRetries(ZooCallable, RetryPolicy)","syncCallWithRetries(ZooKeeperClient, ZooCallable, RetryPolicy, RateLimiter, OpStatsLogger)"
a80bba272ecd7344ac552f3888ef5db49cbbdeb5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,"syncCallWithRetries(ZooKeeperClient, ZooCallable, RetryPolicy)","syncCallWithRetries(ZooKeeperClient, ZooCallable, RetryPolicy, RateLimiter, OpStatsLogger)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,"registerFailedEvent(long)","registerFailedEvent(long, TimeUnit)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,"registerSuccessfulEvent(long)","registerSuccessfulEvent(long, TimeUnit)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,"registerSuccessfulEvent(long)","registerSuccessfulEvent(long, TimeUnit)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,"registerFailedEvent(long)","registerFailedEvent(long, TimeUnit)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,"registerFailedEvent(long)","registerFailedEvent(long, TimeUnit)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,"registerSuccessfulEvent(long)","registerSuccessfulEvent(long, TimeUnit)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,"registerSuccessfulEvent(long)","registerSuccessfulEvent(long, TimeUnit)"
6622b46d4979c92cd9c3f450e3832d63513c6a22,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,"registerFailedEvent(long)","registerFailedEvent(long, TimeUnit)"
0d6a65d3b14122f0c0a3a4e9d6a4fbe569165ec7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,"CompactionTest()","CompactionTest(boolean)"
0e3d95c9411289b89961e434ce760e3726290761,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,"runBookies(ServerConfiguration)","runBookies(ServerConfiguration, List, String)"
0e3d95c9411289b89961e434ce760e3726290761,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,"runBookies(ServerConfiguration)","runBookies(ServerConfiguration, String)"
479cb452d43785c88c729934e079d5ca4939ba90,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,"writeToZooKeeper(ZooKeeper, ServerConfiguration)","writeToZooKeeper(ZooKeeper, ServerConfiguration, Version)"
479cb452d43785c88c729934e079d5ca4939ba90,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,"deleteFromZooKeeper(ZooKeeper, ServerConfiguration)","deleteFromZooKeeper(ZooKeeper, ServerConfiguration, Version)"
86480a21d366210eec96a7f47f2d43f1313705cc,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,"Cookie()","Cookie(int, String, String, String, int, String)"
77e68b5b033f306f8575b66278e8765784394413,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,"getReaderThread(int, LedgerHandle, int)","getReaderThread(int, LedgerHandle, int, AtomicBoolean)"
77e68b5b033f306f8575b66278e8765784394413,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,"getWriterThread(int, LedgerHandle)","getWriterThread(int, LedgerHandle, AtomicBoolean)"
69620e6561196975295752175b01354877a9fdde,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,"EntryMemTable(ServerConfiguration, CheckpointSource)","EntryMemTable(ServerConfiguration, CheckpointSource, StatsLogger)"
69620e6561196975295752175b01354877a9fdde,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,"IndexInMemPageMgr(int, int, ServerConfiguration, IndexPersistenceMgr)","IndexInMemPageMgr(int, int, ServerConfiguration, IndexPersistenceMgr, StatsLogger)"
