Commit SHA,Java File,Old function signature,New function signature
22a32c874866cf0b7a720b71054cd4795b09ab46,elasticsearch/src/test/java/org/elasticsearch/xpack/security/SecurityTemplateServiceTests.java,"checkMappingUpdateWorkCorrectly(ClusterState.Builder)","checkMappingUpdateWorkCorrectly(ClusterState.Builder, Version)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/cluster/AbstractDiffable.java,"readDiffFrom(StreamInput)","readDiffFrom(Reader, StreamInput)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/cluster/ClusterState.java,"readDiffFrom(StreamInput)","readDiffFrom(StreamInput, DiscoveryNode)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/discovery/DiscoveryModule.java,"DiscoveryModule(Settings, ThreadPool, TransportService, NetworkService, ClusterService, List)","DiscoveryModule(Settings, ThreadPool, TransportService, NamedWriteableRegistry, NetworkService, ClusterService, List)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/discovery/zen/PublishClusterStateAction.java,"PublishClusterStateAction(Settings, TransportService, Supplier, NewPendingClusterStateListener, DiscoverySettings, ClusterName)","PublishClusterStateAction(Settings, TransportService, NamedWriteableRegistry, Supplier, NewPendingClusterStateListener, DiscoverySettings, ClusterName)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/discovery/zen/ZenDiscovery.java,"ZenDiscovery(Settings, ThreadPool, TransportService, ClusterService, UnicastHostsProvider)","ZenDiscovery(Settings, ThreadPool, TransportService, NamedWriteableRegistry, ClusterService, UnicastHostsProvider)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/gateway/MetaDataStateFormat.java,"read(Path)","read(NamedXContentRegistry, Path)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/gateway/MetaDataStateFormat.java,"loadLatestState(Logger, Path[])","loadLatestState(Logger, NamedXContentRegistry, Path[])"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/gateway/MetaStateService.java,"MetaStateService(Settings, NodeEnvironment)","MetaStateService(Settings, NodeEnvironment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/plugins/DiscoveryPlugin.java,"getDiscoveryTypes(ThreadPool, TransportService, ClusterService, UnicastHostsProvider)","getDiscoveryTypes(ThreadPool, TransportService, NamedWriteableRegistry, ClusterService, UnicastHostsProvider)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/plugins/RepositoryPlugin.java,"getRepositories(Environment)","getRepositories(Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/repositories/RepositoriesModule.java,"RepositoriesModule(Environment, List)","RepositoriesModule(Environment, List, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java,"BlobStoreRepository(RepositoryMetaData, Settings)","BlobStoreRepository(RepositoryMetaData, Settings, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/repositories/fs/FsRepository.java,"FsRepository(RepositoryMetaData, Environment)","FsRepository(RepositoryMetaData, Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/repositories/uri/URLRepository.java,"URLRepository(RepositoryMetaData, Environment)","URLRepository(RepositoryMetaData, Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/main/java/org/elasticsearch/tribe/TribeService.java,"TribeService(Settings, ClusterService, String, Function)","TribeService(Settings, ClusterService, String, NamedWriteableRegistry, Function)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,core/src/test/java/org/elasticsearch/snapshots/mockstore/MockRepository.java,"MockRepository(RepositoryMetaData, Environment)","MockRepository(RepositoryMetaData, Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/discovery-azure-classic/src/main/java/org/elasticsearch/plugin/discovery/azure/classic/AzureDiscoveryPlugin.java,"getDiscoveryTypes(ThreadPool, TransportService, ClusterService, UnicastHostsProvider)","getDiscoveryTypes(ThreadPool, TransportService, NamedWriteableRegistry, ClusterService, UnicastHostsProvider)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/discovery-ec2/src/main/java/org/elasticsearch/plugin/discovery/ec2/Ec2DiscoveryPlugin.java,"getDiscoveryTypes(ThreadPool, TransportService, ClusterService, UnicastHostsProvider)","getDiscoveryTypes(ThreadPool, TransportService, NamedWriteableRegistry, ClusterService, UnicastHostsProvider)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/discovery-gce/src/main/java/org/elasticsearch/plugin/discovery/gce/GceDiscoveryPlugin.java,"getDiscoveryTypes(ThreadPool, TransportService, ClusterService, UnicastHostsProvider)","getDiscoveryTypes(ThreadPool, TransportService, NamedWriteableRegistry, ClusterService, UnicastHostsProvider)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-azure/src/main/java/org/elasticsearch/plugin/repository/azure/AzureRepositoryPlugin.java,"getRepositories(Environment)","getRepositories(Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-azure/src/main/java/org/elasticsearch/repositories/azure/AzureRepository.java,"AzureRepository(RepositoryMetaData, Environment, AzureStorageService)","AzureRepository(RepositoryMetaData, Environment, NamedXContentRegistry, AzureStorageService)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-gcs/src/main/java/org/elasticsearch/plugin/repository/gcs/GoogleCloudStoragePlugin.java,"getRepositories(Environment)","getRepositories(Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-gcs/src/main/java/org/elasticsearch/repositories/gcs/GoogleCloudStorageRepository.java,"GoogleCloudStorageRepository(RepositoryMetaData, Environment, GoogleCloudStorageService)","GoogleCloudStorageRepository(RepositoryMetaData, Environment, NamedXContentRegistry, GoogleCloudStorageService)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-hdfs/src/main/java/org/elasticsearch/repositories/hdfs/HdfsPlugin.java,"getRepositories(Environment)","getRepositories(Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-hdfs/src/main/java/org/elasticsearch/repositories/hdfs/HdfsRepository.java,"HdfsRepository(RepositoryMetaData, Environment)","HdfsRepository(RepositoryMetaData, Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-s3/src/main/java/org/elasticsearch/plugin/repository/s3/S3RepositoryPlugin.java,"getRepositories(Environment)","getRepositories(Environment, NamedXContentRegistry)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,plugins/repository-s3/src/main/java/org/elasticsearch/repositories/s3/S3Repository.java,"S3Repository(RepositoryMetaData, Settings, AwsS3Service)","S3Repository(RepositoryMetaData, Settings, NamedXContentRegistry, AwsS3Service)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,test/framework/src/main/java/org/elasticsearch/test/TestCustomMetaData.java,"fromXContent(XContentParser)","fromXContent(Function, XContentParser)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,test/framework/src/main/java/org/elasticsearch/test/TestCustomMetaData.java,"readFrom(StreamInput)","readFrom(Function, StreamInput)"
ca90d9ea82c3ec2162a669b199c63ef5103b2fe9,test/framework/src/main/java/org/elasticsearch/test/discovery/TestZenDiscovery.java,"TestZenDiscovery(Settings, ThreadPool, TransportService, ClusterService, UnicastHostsProvider)","TestZenDiscovery(Settings, ThreadPool, TransportService, NamedWriteableRegistry, ClusterService, UnicastHostsProvider)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/repositories/Repository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/repositories/Repository.java,"deleteSnapshot(SnapshotId)","deleteSnapshot(SnapshotId, long)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/repositories/RepositoryData.java,"RepositoryData(List, Map)","RepositoryData(long, List, Map)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/repositories/RepositoryData.java,"fromXContent(XContentParser)","fromXContent(XContentParser, long)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java,"finalizeSnapshot(SnapshotId, List, long, String, int, List)","finalizeSnapshot(SnapshotId, List, long, String, int, List, long)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java,"deleteSnapshot(SnapshotId)","deleteSnapshot(SnapshotId, long)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/repositories/blobstore/BlobStoreRepository.java,"writeIndexGen(RepositoryData)","writeIndexGen(RepositoryData, long)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java,"deleteSnapshot(Snapshot, DeleteSnapshotListener)","deleteSnapshot(Snapshot, DeleteSnapshotListener, long, boolean)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java,"deleteSnapshot(String, String, DeleteSnapshotListener)","deleteSnapshot(String, String, DeleteSnapshotListener, boolean)"
8261bd358a5114089d88a9af238436d17d674f50,core/src/main/java/org/elasticsearch/snapshots/SnapshotsService.java,"deleteSnapshotFromRepository(Snapshot, DeleteSnapshotListener)","deleteSnapshotFromRepository(Snapshot, DeleteSnapshotListener, long)"
fb690ef748977d6bc2d01fab76b14d223d32eb91,core/src/main/java/org/elasticsearch/bootstrap/Bootstrap.java,"initialEnvironment(boolean, Path, Settings)","initialEnvironment(boolean, Path, KeyStoreWrapper, Settings)"
fb690ef748977d6bc2d01fab76b14d223d32eb91,core/src/main/java/org/elasticsearch/common/settings/Settings.java,"Settings(Map)","Settings(Map, KeyStoreWrapper)"
f5f2149ff2c66cbe1d09c57d34fd56ae6d298272,test/framework/src/main/java/org/elasticsearch/test/rest/yaml/section/ClientYamlTestSection.java,"ClientYamlTestSection(String)","ClientYamlTestSection(XContentLocation, String)"
b9a90eca20b2406ee7af8033ff6a2a445603520d,core/src/main/java/org/elasticsearch/index/query/HasChildQueryBuilder.java,"innerHit(InnerHitBuilder)","innerHit(InnerHitBuilder, boolean)"
b9a90eca20b2406ee7af8033ff6a2a445603520d,core/src/main/java/org/elasticsearch/index/query/HasParentQueryBuilder.java,"innerHit(InnerHitBuilder)","innerHit(InnerHitBuilder, boolean)"
b9a90eca20b2406ee7af8033ff6a2a445603520d,core/src/main/java/org/elasticsearch/index/query/InnerHitBuilder.java,"InnerHitBuilder(InnerHitBuilder, String, QueryBuilder)","InnerHitBuilder(InnerHitBuilder, String, QueryBuilder, boolean)"
b9a90eca20b2406ee7af8033ff6a2a445603520d,core/src/main/java/org/elasticsearch/index/query/InnerHitBuilder.java,"InnerHitBuilder(InnerHitBuilder, QueryBuilder, String)","InnerHitBuilder(InnerHitBuilder, QueryBuilder, String, boolean)"
b9a90eca20b2406ee7af8033ff6a2a445603520d,core/src/main/java/org/elasticsearch/index/query/NestedQueryBuilder.java,"innerHit(InnerHitBuilder)","innerHit(InnerHitBuilder, boolean)"
84b419052f0504d75b857d2fb57dbf831c7ea157,elasticsearch/src/main/java/org/elasticsearch/xpack/prelert/PrelertPlugin.java,"createComponents(Client, ClusterService, ThreadPool, ResourceWatcherService, ScriptService, SearchRequestParsers)","createComponents(Client, ClusterService, ThreadPool, ResourceWatcherService, ScriptService, SearchRequestParsers, NamedXContentRegistry)"
3e494070bfd3338471258a52899d75875a27ec00,elasticsearch/src/main/java/org/elasticsearch/xpack/prelert/rest/schedulers/RestStartSchedulerAction.java,"RestStartSchedulerAction(Settings, RestController, ThreadPool, ClusterService)","RestStartSchedulerAction(Settings, RestController, ThreadPool, ClusterService, SearchRequestParsers)"
3e494070bfd3338471258a52899d75875a27ec00,elasticsearch/src/main/java/org/elasticsearch/xpack/prelert/scheduler/http/HttpDataExtractorFactory.java,"HttpDataExtractorFactory(Client)","HttpDataExtractorFactory(Client, SearchRequestParsers)"
ae01a51b44c1bc4f0bbcfc8904b00bf48f450c96,test/framework/src/main/java/org/elasticsearch/test/ESSingleNodeTestCase.java,"startNode()","startNode(long)"
dce24b5a1055074864506064a9b53c76d4b6426e,core/src/main/java/org/elasticsearch/action/search/RemoteClusterConnection.java,"updateSeedNodes(List)","updateSeedNodes(List, ActionListener)"
de44584f84727fabb7187c5ed2672a25b861e56c,core/src/test/java/org/elasticsearch/cluster/NoMasterNodeIT.java,"checkWriteAction(TimeValue, ActionRequestBuilder)","checkWriteAction(boolean, TimeValue, ActionRequestBuilder)"
5a90d9d7e6171d34b93ffe284a1512c9047d4413,plugins/ingest-attachment/src/main/java/org/elasticsearch/ingest/attachment/AttachmentProcessor.java,"AttachmentProcessor(String, String, String, Set, int)","AttachmentProcessor(String, String, String, Set, int, boolean)"
5a90d9d7e6171d34b93ffe284a1512c9047d4413,plugins/ingest-geoip/src/main/java/org/elasticsearch/ingest/geoip/GeoIpProcessor.java,"GeoIpProcessor(String, String, DatabaseReader, String, Set)","GeoIpProcessor(String, String, DatabaseReader, String, Set, boolean)"
5a90d9d7e6171d34b93ffe284a1512c9047d4413,plugins/ingest-user-agent/src/main/java/org/elasticsearch/ingest/useragent/UserAgentProcessor.java,"UserAgentProcessor(String, String, String, UserAgentParser, Set)","UserAgentProcessor(String, String, String, UserAgentParser, Set, boolean)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/XPackPlugin.java,"createComponents(Client, ClusterService, ThreadPool, ResourceWatcherService, ScriptService, SearchRequestParsers)","createComponents(Client, ClusterService, ThreadPool, ResourceWatcherService, ScriptService, SearchRequestParsers, NamedXContentRegistry)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/XPackPlugin.java,"getHttpTransports(Settings, ThreadPool, BigArrays, CircuitBreakerService, NamedWriteableRegistry, NetworkService)","getHttpTransports(Settings, ThreadPool, BigArrays, CircuitBreakerService, NamedWriteableRegistry, NamedXContentRegistry, NetworkService)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/security/Security.java,"getHttpTransports(Settings, ThreadPool, BigArrays, CircuitBreakerService, NamedWriteableRegistry, NetworkService)","getHttpTransports(Settings, ThreadPool, BigArrays, CircuitBreakerService, NamedWriteableRegistry, NamedXContentRegistry, NetworkService)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/security/transport/netty4/SecurityNetty4HttpServerTransport.java,"SecurityNetty4HttpServerTransport(Settings, NetworkService, BigArrays, IPFilter, SSLService, ThreadPool)","SecurityNetty4HttpServerTransport(Settings, NetworkService, BigArrays, IPFilter, SSLService, ThreadPool, NamedXContentRegistry)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/watcher/Watcher.java,"createComponents(Clock, ScriptService, InternalClient, SearchRequestParsers, XPackLicenseState, HttpClient, HttpRequestTemplate.Parser, ThreadPool, ClusterService, CryptoService, Collection)","createComponents(Clock, ScriptService, InternalClient, SearchRequestParsers, XPackLicenseState, HttpClient, HttpRequestTemplate.Parser, ThreadPool, ClusterService, CryptoService, NamedXContentRegistry, Collection)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/watcher/input/search/SearchInputFactory.java,"SearchInputFactory(Settings, InternalClient, SearchRequestParsers, ScriptService)","SearchInputFactory(Settings, InternalClient, SearchRequestParsers, NamedXContentRegistry, ScriptService)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/watcher/input/search/SearchInputFactory.java,"SearchInputFactory(Settings, WatcherClientProxy, SearchRequestParsers, ScriptService)","SearchInputFactory(Settings, WatcherClientProxy, SearchRequestParsers, NamedXContentRegistry, ScriptService)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/watcher/support/search/WatcherSearchTemplateService.java,"WatcherSearchTemplateService(Settings, ScriptService, SearchRequestParsers)","WatcherSearchTemplateService(Settings, ScriptService, SearchRequestParsers, NamedXContentRegistry)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/watcher/support/xcontent/XContentSource.java,"parser()","parser(NamedXContentRegistry)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/watcher/transform/search/SearchTransformFactory.java,"SearchTransformFactory(Settings, WatcherClientProxy, SearchRequestParsers, ScriptService)","SearchTransformFactory(Settings, WatcherClientProxy, SearchRequestParsers, NamedXContentRegistry, ScriptService)"
b2dc1bdca3476522213e3b044332fbc302506869,elasticsearch/src/main/java/org/elasticsearch/xpack/watcher/transform/search/SearchTransformFactory.java,"SearchTransformFactory(Settings, InternalClient, SearchRequestParsers, ScriptService)","SearchTransformFactory(Settings, InternalClient, SearchRequestParsers, NamedXContentRegistry, ScriptService)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/action/admin/cluster/node/tasks/get/TransportGetTaskAction.java,"TransportGetTaskAction(Settings, ThreadPool, TransportService, ActionFilters, IndexNameExpressionResolver, ClusterService, Client)","TransportGetTaskAction(Settings, ThreadPool, TransportService, ActionFilters, IndexNameExpressionResolver, ClusterService, Client, NamedXContentRegistry)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/cluster/metadata/AliasValidator.java,"validateAliasFilter(String, byte[], QueryShardContext)","validateAliasFilter(String, byte[], QueryShardContext, NamedXContentRegistry)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/cluster/metadata/AliasValidator.java,"validateAliasFilter(String, String, QueryShardContext)","validateAliasFilter(String, String, QueryShardContext, NamedXContentRegistry)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/cluster/metadata/MetaDataCreateIndexService.java,"MetaDataCreateIndexService(Settings, ClusterService, IndicesService, AllocationService, AliasValidator, Environment, IndexScopedSettings, ThreadPool)","MetaDataCreateIndexService(Settings, ClusterService, IndicesService, AllocationService, AliasValidator, Environment, IndexScopedSettings, ThreadPool, NamedXContentRegistry)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/cluster/metadata/MetaDataIndexAliasesService.java,"MetaDataIndexAliasesService(Settings, ClusterService, IndicesService, AliasValidator, MetaDataDeleteIndexService)","MetaDataIndexAliasesService(Settings, ClusterService, IndicesService, AliasValidator, MetaDataDeleteIndexService, NamedXContentRegistry)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/cluster/metadata/MetaDataIndexTemplateService.java,"MetaDataIndexTemplateService(Settings, ClusterService, MetaDataCreateIndexService, AliasValidator, IndicesService, IndexScopedSettings)","MetaDataIndexTemplateService(Settings, ClusterService, MetaDataCreateIndexService, AliasValidator, IndicesService, IndexScopedSettings, NamedXContentRegistry)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/cluster/metadata/MetaDataIndexTemplateService.java,"validateAndAddTemplate(PutRequest, IndexTemplateMetaData.Builder, IndicesService)","validateAndAddTemplate(PutRequest, IndexTemplateMetaData.Builder, IndicesService, NamedXContentRegistry)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/cluster/metadata/MetaDataIndexUpgradeService.java,"MetaDataIndexUpgradeService(Settings, MapperRegistry, IndexScopedSettings)","MetaDataIndexUpgradeService(Settings, NamedXContentRegistry, MapperRegistry, IndexScopedSettings)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/network/NetworkModule.java,"NetworkModule(Settings, boolean, List, ThreadPool, BigArrays, CircuitBreakerService, NamedWriteableRegistry, NetworkService)","NetworkModule(Settings, boolean, List, ThreadPool, BigArrays, CircuitBreakerService, NamedWriteableRegistry, NamedXContentRegistry, NetworkService)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContent.java,"createParser(byte[], int, int)","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContent.java,"createParser(BytesReference)","createParser(NamedXContentRegistry, BytesReference)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContent.java,"createParser(Reader)","createParser(NamedXContentRegistry, Reader)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContent.java,"createParser(String)","createParser(NamedXContentRegistry, String)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[])"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContent.java,"createParser(InputStream)","createParser(NamedXContentRegistry, InputStream)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/XContentHelper.java,"createParser(BytesReference)","createParser(NamedXContentRegistry, BytesReference)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[])"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContent.java,"createParser(BytesReference)","createParser(NamedXContentRegistry, BytesReference)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContent.java,"createParser(Reader)","createParser(NamedXContentRegistry, Reader)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContent.java,"createParser(String)","createParser(NamedXContentRegistry, String)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContent.java,"createParser(byte[], int, int)","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContent.java,"createParser(InputStream)","createParser(NamedXContentRegistry, InputStream)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/cbor/CborXContentParser.java,"CborXContentParser(JsonParser)","CborXContentParser(NamedXContentRegistry, JsonParser)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java,"createParser(byte[], int, int)","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java,"createParser(BytesReference)","createParser(NamedXContentRegistry, BytesReference)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java,"createParser(String)","createParser(NamedXContentRegistry, String)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java,"createParser(InputStream)","createParser(NamedXContentRegistry, InputStream)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java,"createParser(Reader)","createParser(NamedXContentRegistry, Reader)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[])"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/json/JsonXContentParser.java,"JsonXContentParser(JsonParser)","JsonXContentParser(NamedXContentRegistry, JsonParser)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java,"createParser(byte[], int, int)","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java,"createParser(String)","createParser(NamedXContentRegistry, String)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java,"createParser(InputStream)","createParser(NamedXContentRegistry, InputStream)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java,"createParser(BytesReference)","createParser(NamedXContentRegistry, BytesReference)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java,"createParser(Reader)","createParser(NamedXContentRegistry, Reader)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[])"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/smile/SmileXContentParser.java,"SmileXContentParser(JsonParser)","SmileXContentParser(NamedXContentRegistry, JsonParser)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/yaml/YamlXContent.java,"createParser(BytesReference)","createParser(NamedXContentRegistry, BytesReference)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/yaml/YamlXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[])"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/yaml/YamlXContent.java,"createParser(byte[])","createParser(NamedXContentRegistry, byte[], int, int)"
a04dcfb95b1defb954c7be5016ad5865e9099c97,core/src/main/java/org/elasticsearch/common/xcontent/yaml/YamlXContent.java,"createParser(Reader)","createParser(NamedXContentRegistry, Reader)"
